,Unnamed: 0,Date,Open,High,Low,Close,Dividend,Momentum 1,Shares 1,Capital 1,MonthCng 1,Momentum 2,Shares 2,Capital 2,MonthCng 2,Momentum 3,Shares 3,Capital 3,MonthCng 3,Momentum 4,Shares 4,Capital 4,MonthCng 4,Momentum 5,Shares 5,Capital 5,MonthCng 5,Momentum 6,Shares 6,Capital 6,MonthCng 6,Momentum 7,Shares 7,Capital 7,MonthCng 7,Momentum 8,Shares 8,Capital 8,MonthCng 8,Momentum 9,Shares 9,Capital 9,MonthCng 9,Momentum 10,Shares 10,Capital 10,MonthCng 10,Momentum 11,Shares 11,Capital 11,MonthCng 11,Momentum 12,Shares 12,Capital 12,MonthCng 12
53,53,1932-06-01,4.64,5.12,4.43,4.43,0,0,0.0,5721.350861299018,0.0,0,0.0,5784.32449550541,0.0,0,0.0,4379.741138734457,0.0,0,0.0,5789.08792376275,0.0,0,0.0,7635.701609448626,0.0,0,0.0,7709.29873339512,0.0,0,0.0,7838.364167478093,0.0,0,0.0,9453.060690684453,0.0,0,0.0,8161.753236624551,0.0,0,0.0,9292.71603495947,0.0,0,0.0,9227.796968760824,0.0,0,0.0,8127.428127428128,0.0
54,54,1932-07-01,4.5,6.03,4.41,6.03,0,1,948.8144048588753,5721.350861299018,0.0,1,959.2577936161541,5784.32449550541,0.0,1,726.3252303042217,4379.741138734457,0.0,0,0.0,5789.08792376275,0.0,0,0.0,7635.701609448626,0.0,0,0.0,7709.29873339512,0.0,0,0.0,7838.364167478093,0.0,0,0.0,9453.060690684453,0.0,0,0.0,8161.753236624551,0.0,0,0.0,9292.71603495947,0.0,0,0.0,9227.796968760824,0.0,0,0.0,8127.428127428128,0.0
55,55,1932-08-01,5.87,8.58,5.87,8.39,0,1,948.8144048588753,7960.552856765964,39.14,1,959.2577936161541,8048.172888439533,39.14,1,726.3252303042217,6093.8686822524205,39.14,1,689.9985606391834,5789.08792376275,0.0,1,910.0955434384535,7635.701609448626,0.0,1,918.8675486764147,7709.29873339512,0.0,1,934.2507946934555,7838.364167478093,0.0,1,1126.7056842293746,9453.060690684453,0.0,0,0.0,8161.753236624551,0.0,0,0.0,9292.71603495947,0.0,0,0.0,9227.796968760824,0.0,0,0.0,8127.428127428128,0.0
56,56,1932-09-01,8.84,9.31,7.34,8.08,0,0,0.0,7666.420391259712,-3.69,1,959.2577936161541,7750.802972418525,-3.69,1,726.3252303042217,5868.707860858111,-3.69,1,689.9985606391834,5575.188369964602,-3.69,1,910.0955434384535,7353.571990982705,-3.69,1,918.8675486764147,7424.449793305431,-3.69,0,0.0,7548.746421123121,-3.69,1,1126.7056842293746,9103.781928573348,-3.69,0,0.0,8161.753236624551,0.0,0,0.0,9292.71603495947,0.0,0,0.0,9227.796968760824,0.0,0,0.0,8127.428127428128,0.0
57,57,1932-10-01,8.06,8.06,6.42,6.96,0,0,0.0,7666.420391259712,0.0,0,0.0,6676.434243568433,-13.86,1,726.3252303042217,5055.223602917383,-13.86,1,689.9985606391834,4802.389982048717,-13.86,1,910.0955434384535,6334.264982331637,-13.86,1,918.8675486764147,6395.318138787846,-13.86,0,0.0,7548.746421123121,0.0,0,0.0,7841.871562236447,-13.86,0,0.0,8161.753236624551,0.0,0,0.0,9292.71603495947,0.0,0,0.0,9227.796968760824,0.0,0,0.0,8127.428127428128,0.0
58,58,1932-11-01,6.76,7.68,6.48,6.55,0,0,0.0,7666.420391259712,0.0,0,0.0,6676.434243568433,0.0,0,0.0,4757.430258492652,-5.89,1,689.9985606391834,4519.490572186652,-5.89,1,910.0955434384535,5961.125809521871,-5.89,1,918.8675486764147,6018.582443830516,-5.89,1,1152.4803696371177,7548.746421123121,0.0,0,0.0,7841.871562236447,0.0,0,0.0,8161.753236624551,0.0,0,0.0,9292.71603495947,0.0,0,0.0,9227.796968760824,0.0,0,0.0,8127.428127428128,0.0
59,59,1932-12-01,6.73,7.12,6.47,6.92,0,1,1107.8642183901318,7666.420391259712,0.0,0,0.0,6676.434243568433,0.0,0,0.0,4757.430258492652,0.0,0,0.0,4774.790039623149,5.65,1,910.0955434384535,6297.861160594099,5.65,1,918.8675486764147,6358.563436840789,5.65,1,1152.4803696371177,7975.164157888855,5.65,1,1133.2184338491975,7841.871562236447,0.0,0,0.0,8161.753236624551,0.0,0,0.0,9292.71603495947,0.0,0,0.0,9227.796968760824,0.0,0,0.0,8127.428127428128,0.0
60,60,1933-01-01,6.83,7.34,6.83,6.94,0,1,1107.8642183901318,7688.577675627515,0.29,1,962.022225298045,6676.434243568433,0.0,0,0.0,4757.430258492652,0.0,0,0.0,4774.790039623149,0.0,0,0.0,6316.063071462868,0.29,1,918.8675486764147,6376.940787814318,0.29,1,1152.4803696371177,7998.213765281597,0.29,1,1133.2184338491975,7864.535930913431,0.29,1,1176.04513496031,8161.753236624551,0.0,0,0.0,9292.71603495947,0.0,0,0.0,9227.796968760824,0.0,0,0.0,8127.428127428128,0.0
61,61,1933-02-01,6.67,6.76,5.53,5.66,0,0,0.0,6270.511476088146,-18.44,0,0.0,5445.045795186935,-18.44,0,0.0,4757.430258492652,0.0,0,0.0,4774.790039623149,0.0,0,0.0,6316.063071462868,0.0,0,0.0,5200.7903255085075,-18.44,0,0.0,6523.038892146086,-18.44,1,1133.2184338491975,6414.016335586458,-18.44,1,1176.04513496031,6656.415463875354,-18.44,0,0.0,9292.71603495947,0.0,0,0.0,9227.796968760824,0.0,0,0.0,8127.428127428128,0.0
62,62,1933-03-01,5.77,6.93,5.65,5.85,0,1,1071.8823036048113,6270.511476088146,0.0,0,0.0,5445.045795186935,0.0,0,0.0,4757.430258492652,0.0,0,0.0,4774.790039623149,0.0,0,0.0,6316.063071462868,0.0,0,0.0,5200.7903255085075,0.0,0,0.0,6523.038892146086,0.0,0,0.0,6629.327838017804,3.36,1,1176.04513496031,6879.864039517813,3.36,1,1588.4984675144394,9292.71603495947,0.0,1,1577.4011912411665,9227.796968760824,0.0,0,0.0,8127.428127428128,0.0
63,63,1933-04-01,5.87,7.91,5.87,7.83,0,1,1071.8823036048113,8392.838437225673,33.85,1,695.4081475334527,5445.045795186935,0.0,1,607.5900713272863,4757.430258492652,0.0,1,609.8071570399935,4774.790039623149,0.0,1,806.6491789863177,6316.063071462868,0.0,1,664.2133238197328,5200.7903255085075,0.0,0,0.0,6523.038892146086,0.0,0,0.0,6629.327838017804,0.0,1,1176.04513496031,9208.433406739226,33.85,1,1588.4984675144394,12437.94300063806,33.85,1,1577.4011912411665,12351.051327418334,33.85,1,1037.9857123152144,8127.428127428128,0.0
64,64,1933-05-01,8.46,9.78,8.34,9.64,0,1,1071.8823036048113,10332.945406750381,23.12,1,695.4081475334527,6703.734542222484,23.12,1,607.5900713272863,5857.16828759504,23.12,1,609.8071570399935,5878.5409938655375,23.12,1,806.6491789863177,7776.098085428103,23.12,1,664.2133238197328,6403.016441622224,23.12,1,676.6637854923325,6523.038892146086,0.0,1,687.6896097528843,6629.327838017804,0.0,1,1176.04513496031,11337.075101017388,23.12,1,1588.4984675144394,15313.125226839196,23.12,1,1577.4011912411665,15206.147483564846,23.12,1,1037.9857123152144,10006.182266718668,23.12
65,65,1933-06-01,10.13,10.98,9.74,10.91,0,1,1071.8823036048113,11694.235932328493,13.17,1,695.4081475334527,7586.902889589969,13.17,1,607.5900713272863,6628.807678180694,13.17,1,609.8071570399935,6652.99608330633,13.17,1,806.6491789863177,8800.542542740726,13.17,1,664.2133238197328,7246.567362873285,13.17,1,676.6637854923325,7382.401899721348,13.17,1,687.6896097528843,7502.693642403968,13.17,1,1176.04513496031,12830.652422416983,13.17,1,1588.4984675144394,17330.518280582535,13.17,1,1577.4011912411665,17209.446996441126,13.17,1,1037.9857123152144,11324.42412135899,13.17
66,66,1933-07-01,11.62,12.2,9.65,9.95,0,0,0.0,10665.228920867872,-8.8,1,695.4081475334527,6919.311067957854,-8.8,1,607.5900713272863,6045.521209706499,-8.8,1,609.8071570399935,6067.581212547935,-8.8,1,806.6491789863177,8026.159330913861,-8.8,1,664.2133238197328,6608.9225720063405,-8.8,1,676.6637854923325,6732.804665648708,-8.8,1,687.6896097528843,6842.511617041198,-8.8,1,1176.04513496031,11701.649092855083,-8.8,1,1588.4984675144394,15805.559751768671,-8.8,1,1577.4011912411665,15695.141852849605,-8.8,1,1037.9857123152144,10327.957837536384,-8.8
67,67,1933-08-01,10.49,11.28,10.05,11.09,0,1,961.6978287527387,10665.228920867872,0.0,1,695.4081475334527,7712.076356145991,11.46,1,607.5900713272863,6738.1738910196045,11.46,1,609.8071570399935,6762.761371573528,11.46,1,806.6491789863177,8945.739394958264,11.46,1,664.2133238197328,7366.125761160836,11.46,1,676.6637854923325,7504.201381109968,11.46,1,687.6896097528843,7626.477772159486,11.46,1,1176.04513496031,13042.340546709836,11.46,1,1588.4984675144394,17616.44800473513,11.46,1,1577.4011912411665,17493.379210864536,11.46,1,1037.9857123152144,11511.261549575727,11.46
68,68,1933-09-01,10.84,11.13,9.65,9.72,0,0,0.0,9347.702895476621,-12.35,0,0.0,6759.367194025161,-12.35,0,0.0,5905.775493301223,-12.35,1,609.8071570399935,5927.325566428737,-12.35,1,806.6491789863177,7840.630019747008,-12.35,1,664.2133238197328,6456.1535075278025,-12.35,1,676.6637854923325,6577.171994985472,-12.35,1,687.6896097528843,6684.343006798035,-12.35,1,1176.04513496031,11431.158711814214,-12.35,1,1588.4984675144394,15440.205104240353,-12.35,1,1577.4011912411665,15332.33957886414,-12.35,1,1037.9857123152144,10089.221123703885,-12.35
69,69,1933-10-01,9.62,10.32,8.61,8.96,0,0,0.0,9347.702895476621,0.0,0,0.0,6759.367194025161,0.0,0,0.0,5905.775493301223,0.0,0,0.0,5463.872127078343,-7.82,0,0.0,7227.576643717407,-7.82,1,664.2133238197328,5951.351381424806,-7.82,1,676.6637854923325,6062.9075180112995,-7.82,1,687.6896097528843,6161.698903385844,-7.82,1,1176.04513496031,10537.364409244377,-7.82,1,1588.4984675144394,14232.946268929378,-7.82,1,1577.4011912411665,14133.514673520853,-7.82,1,1037.9857123152144,9300.351982344322,-7.82
70,70,1933-11-01,9.12,10.23,9.12,9.88,0,1,946.1237748458118,9347.702895476621,0.0,1,684.1464771280527,6759.367194025161,0.0,0,0.0,5905.775493301223,0.0,0,0.0,5463.872127078343,0.0,0,0.0,7227.576643717407,0.0,1,664.2133238197328,6562.42763933896,10.27,1,676.6637854923325,6685.438200664245,10.27,1,687.6896097528843,6794.373344358497,10.27,1,1176.04513496031,11619.325933407863,10.27,1,1588.4984675144394,15694.364859042662,10.27,1,1577.4011912411665,15584.723769462727,10.27,1,1037.9857123152144,10255.29883767432,10.27
71,71,1933-12-01,9.91,10.31,9.55,9.97,0,1,946.1237748458118,9432.854035212744,0.91,1,684.1464771280527,6820.940376966685,0.91,1,592.3546131696312,5905.775493301223,0.0,0,0.0,5463.872127078343,0.0,1,724.9324617570117,7227.576643717407,0.0,0,0.0,6622.206838482736,0.91,1,676.6637854923325,6746.337941358555,0.91,1,687.6896097528843,6856.265409236256,0.91,1,1176.04513496031,11725.169995554292,0.91,1,1588.4984675144394,15837.329721118962,0.91,1,1577.4011912411665,15726.68987667443,0.91,1,1037.9857123152144,10348.717551782689,0.91
72,72,1934-01-01,10.11,11.33,9.76,11.17,0,1,946.1237748458118,10568.202565027717,12.04,1,684.1464771280527,7641.916149520348,12.04,1,592.3546131696312,6616.6010291047805,12.04,1,489.1559648234864,5463.872127078343,0.0,1,724.9324617570117,8097.49559782582,12.04,1,592.8564761399048,6622.206838482736,0.0,1,676.6637854923325,7558.334483949354,12.04,1,687.6896097528843,7681.492940939717,12.04,1,1176.04513496031,13136.424157506663,12.04,1,1588.4984675144394,17743.527882136288,12.04,1,1577.4011912411665,17619.57130616383,12.04,1,1037.9857123152144,11594.300406560946,12.04
73,73,1934-02-01,11.46,11.82,10.69,10.76,0,0,0.0,10180.291817340934,-3.67,1,684.1464771280527,7361.416093897847,-3.67,1,592.3546131696312,6373.735637705232,-3.67,1,489.1559648234864,5263.318181500714,-3.67,1,724.9324617570117,7800.273288505446,-3.67,0,0.0,6379.1356832653755,-3.67,1,676.6637854923325,7280.902331897498,-3.67,0,0.0,7399.5402009410345,-3.67,1,1176.04513496031,12654.245652172935,-3.67,1,1588.4984675144394,17092.24351045537,-3.67,1,1577.4011912411665,16972.836817754953,-3.67,1,1037.9857123152144,11168.726264511706,-3.67
74,74,1934-03-01,10.72,11.07,10.42,10.62,0,0,0.0,10180.291817340934,0.0,0,0.0,7265.635587099919,-1.3,1,592.3546131696312,6290.805991861483,-1.3,1,489.1559648234864,5194.836346425425,-1.3,1,724.9324617570117,7698.782743859463,-1.3,1,600.671909911994,6379.1356832653755,0.0,0,0.0,7186.169401928571,-1.3,1,696.7551978287227,7399.5402009410345,0.0,0,0.0,12489.599333278491,-1.3,1,1588.4984675144394,16869.853725003344,-1.3,1,1577.4011912411665,16752.000650981186,-1.3,1,1037.9857123152144,11023.408264787577,-1.3
75,75,1934-04-01,10.76,11.16,10.46,10.46,0,0,0.0,10180.291817340934,0.0,0,0.0,7265.635587099919,0.0,0,0.0,6196.029253754343,-1.51,1,489.1559648234864,5116.571392053668,-1.51,1,724.9324617570117,7582.7935499783425,-1.51,1,600.671909911994,6283.028177679458,-1.51,1,687.0142831671673,7186.169401928571,0.0,0,0.0,7288.0593692884395,-1.51,1,1194.0343530858977,12489.599333278491,0.0,0,0.0,16615.69397020104,-1.51,1,1577.4011912411665,16499.616460382604,-1.51,1,1037.9857123152144,10857.330550817143,-1.51
76,76,1934-05-01,10.25,10.32,9.45,9.61,0,0,0.0,10180.291817340934,0.0,0,0.0,7265.635587099919,0.0,0,0.0,6196.029253754343,0.0,0,0.0,4700.7888219537035,-8.13,0,0.0,6966.600957484881,-8.13,0,0.0,5772.457054254262,-8.13,1,687.0142831671673,6602.207261236477,-8.13,0,0.0,7288.0593692884395,0.0,0,0.0,11474.670133155476,-8.13,0,0.0,16615.69397020104,0.0,0,0.0,15158.82544782761,-8.13,0,0.0,9975.04269534921,-8.13
77,77,1934-06-01,9.49,10.37,9.49,9.81,0,1,1037.7463626239485,10180.291817340934,0.0,0,0.0,7265.635587099919,0.0,0,0.0,6196.029253754343,0.0,0,0.0,4700.7888219537035,0.0,0,0.0,6966.600957484881,0.0,0,0.0,5772.457054254262,0.0,0,0.0,6739.610117869911,2.08,1,742.9214443719102,7288.0593692884395,0.0,1,1169.691145071914,11474.670133155476,0.0,0,0.0,16615.69397020104,0.0,0,0.0,15158.82544782761,0.0,0,0.0,9975.04269534921,0.0
78,78,1934-07-01,9.66,9.99,8.36,8.68,0,0,0.0,9007.638427575872,-11.52,0,0.0,7265.635587099919,0.0,0,0.0,6196.029253754343,0.0,0,0.0,4700.7888219537035,0.0,0,0.0,6966.600957484881,0.0,0,0.0,5772.457054254262,0.0,0,0.0,6739.610117869911,0.0,0,0.0,6448.55813714818,-11.52,0,0.0,10152.919139224214,-11.52,0,0.0,16615.69397020104,0.0,0,0.0,15158.82544782761,0.0,0,0.0,9975.04269534921,0.0
79,79,1934-08-01,9.01,9.52,8.69,9.15,0,1,984.4413582050133,9007.638427575872,0.0,0,0.0,7265.635587099919,0.0,0,0.0,6196.029253754343,0.0,0,0.0,4700.7888219537035,0.0,0,0.0,6966.600957484881,0.0,0,0.0,5772.457054254262,0.0,0,0.0,6739.610117869911,0.0,0,0.0,6448.55813714818,0.0,0,0.0,10152.919139224214,0.0,1,1815.9228382733374,16615.69397020104,0.0,0,0.0,15158.82544782761,0.0,0,0.0,9975.04269534921,0.0
80,80,1934-09-01,9.06,9.21,8.45,9.08,0,0,0.0,8938.727532501522,-0.77,1,800.1801307378765,7265.635587099919,0.0,0,0.0,6196.029253754343,0.0,0,0.0,4700.7888219537035,0.0,0,0.0,6966.600957484881,0.0,0,0.0,5772.457054254262,0.0,0,0.0,6739.610117869911,0.0,0,0.0,6448.55813714818,0.0,0,0.0,10152.919139224214,0.0,0,0.0,16488.579371521904,-0.77,1,1669.4741682629526,15158.82544782761,0.0,0,0.0,9975.04269534921,0.0
81,81,1934-10-01,8.83,9.19,8.76,8.81,0,0,0.0,8938.727532501522,0.0,0,0.0,7049.586951800693,-2.97,1,703.295034478359,6196.029253754343,0.0,0,0.0,4700.7888219537035,0.0,0,0.0,6966.600957484881,0.0,0,0.0,5772.457054254262,0.0,0,0.0,6739.610117869911,0.0,0,0.0,6448.55813714818,0.0,0,0.0,10152.919139224214,0.0,0,0.0,16488.579371521904,0.0,0,0.0,14708.067422396613,-2.97,0,0.0,9975.04269534921,0.0
82,82,1934-11-01,8.77,9.54,8.77,9.54,0,1,936.9735359016271,8938.727532501522,0.0,1,738.9504142348735,7049.586951800693,0.0,1,703.295034478359,6709.434628923544,8.29,1,492.74515953393126,4700.7888219537035,0.0,0,0.0,6966.600957484881,0.0,0,0.0,5772.457054254262,0.0,0,0.0,6739.610117869911,0.0,0,0.0,6448.55813714818,0.0,0,0.0,10152.919139224214,0.0,0,0.0,16488.579371521904,0.0,0,0.0,14708.067422396613,0.0,0,0.0,9975.04269534921,0.0
83,83,1934-12-01,9.41,9.56,9.02,9.5,0,0,0.0,8901.248591065458,-0.42,1,738.9504142348735,7020.028935231298,-0.42,1,703.295034478359,6681.30282754441,-0.42,1,492.74515953393126,4681.079015572347,-0.42,1,733.3264165773559,6966.600957484881,0.0,0,0.0,5772.457054254262,0.0,0,0.0,6739.610117869911,0.0,0,0.0,6448.55813714818,0.0,0,0.0,10152.919139224214,0.0,0,0.0,16488.579371521904,0.0,0,0.0,14708.067422396613,0.0,0,0.0,9975.04269534921,0.0
84,84,1935-01-01,9.51,9.58,8.96,9.1,0,0,0.0,8901.248591065458,0.0,0,0.0,6724.448769537348,-4.21,1,703.295034478359,6399.984813753066,-4.21,1,492.74515953393126,4483.980951758775,-4.21,0,0.0,6673.270390853938,-4.21,1,634.335940027941,5772.457054254262,0.0,0,0.0,6739.610117869911,0.0,0,0.0,6448.55813714818,0.0,0,0.0,10152.919139224214,0.0,0,0.0,16488.579371521904,0.0,0,0.0,14708.067422396613,0.0,0,0.0,9975.04269534921,0.0
85,85,1935-02-01,9.05,9.34,8.74,8.74,0,0,0.0,8901.248591065458,0.0,0,0.0,6724.448769537348,0.0,0,0.0,6146.798601340857,-3.96,0,0.0,4306.5926943265595,-3.96,0,0.0,6673.270390853938,0.0,0,0.0,5544.096115844204,-3.96,1,771.1224391155504,6739.610117869911,0.0,0,0.0,6448.55813714818,0.0,0,0.0,10152.919139224214,0.0,0,0.0,16488.579371521904,0.0,0,0.0,14708.067422396613,0.0,0,0.0,9975.04269534921,0.0
86,86,1935-03-01,8.79,8.79,8.06,8.45,0,0,0.0,8901.248591065458,0.0,0,0.0,6724.448769537348,0.0,0,0.0,6146.798601340857,0.0,0,0.0,4306.5926943265595,0.0,0,0.0,6673.270390853938,0.0,0,0.0,5544.096115844204,0.0,0,0.0,6515.9846105264005,-3.32,0,0.0,6448.55813714818,0.0,0,0.0,10152.919139224214,0.0,0,0.0,16488.579371521904,0.0,0,0.0,14708.067422396613,0.0,0,0.0,9975.04269534921,0.0
87,87,1935-04-01,8.54,9.44,8.48,9.28,0,1,959.1862705889503,8901.248591065458,0.0,1,724.6173243035936,6724.448769537348,0.0,1,662.3705389375924,6146.798601340857,0.0,0,0.0,4306.5926943265595,0.0,0,0.0,6673.270390853938,0.0,1,597.4241504142461,5544.096115844204,0.0,1,702.1535140653449,6515.9846105264005,0.0,1,694.8877302961401,6448.55813714818,0.0,1,1094.0645624164024,10152.919139224214,0.0,0,0.0,16488.579371521904,0.0,0,0.0,14708.067422396613,0.0,0,0.0,9975.04269534921,0.0
88,88,1935-05-01,9.27,10.07,9.27,9.58,0,1,959.1862705889503,9189.004472242144,3.23,1,724.6173243035936,6941.833966828427,3.23,1,662.3705389375924,6345.509763022135,3.23,1,449.53994721571604,4306.5926943265595,0.0,1,696.583548105839,6673.270390853938,0.0,1,597.4241504142461,5723.323360968478,3.23,1,702.1535140653449,6726.630664746004,3.23,1,694.8877302961401,6657.024456237023,3.23,1,1094.0645624164024,10481.138507949136,3.23,1,1721.1460721839148,16488.579371521904,0.0,0,0.0,14708.067422396613,0.0,0,0.0,9975.04269534921,0.0
89,89,1935-06-01,9.67,10.47,9.67,10.24,0,1,959.1862705889503,9822.06741083085,6.89,1,724.6173243035936,7420.0814008687985,6.89,1,662.3705389375924,6782.674318720947,6.89,1,449.53994721571604,4603.289059488932,6.89,1,696.583548105839,7133.015532603791,6.89,1,597.4241504142461,6117.62330024188,6.89,1,702.1535140653449,7190.051984029132,6.89,1,694.8877302961401,7115.650358232475,6.89,1,1094.0645624164024,11203.22111914396,6.89,1,1721.1460721839148,17624.53577916329,6.89,1,1436.3347092184192,14708.067422396613,0.0,1,974.1252632176962,9975.04269534921,0.0
90,90,1935-07-01,10.29,11.08,10.29,11.08,0,1,959.1862705889503,10627.783878125569,8.2,1,724.6173243035936,8028.759953283817,8.2,1,662.3705389375924,7339.065571428524,8.2,1,449.53994721571604,4980.902615150134,8.2,1,696.583548105839,7718.145713012696,8.2,1,597.4241504142461,6619.459586589847,8.2,1,702.1535140653449,7779.860935844022,8.2,1,694.8877302961401,7699.356051681233,8.2,1,1094.0645624164024,12122.235351573738,8.2,1,1721.1460721839148,19070.298479797777,8.2,1,1436.3347092184192,15914.588578140085,8.2,1,974.1252632176962,10793.307916452075,8.2
91,91,1935-08-01,10.95,11.67,10.95,11.24,0,1,959.1862705889503,10781.253681419801,1.44,1,724.6173243035936,8144.698725172392,1.44,1,662.3705389375924,7445.044857658539,1.44,1,449.53994721571604,5052.829006704648,1.44,1,696.583548105839,7829.5990807096305,1.44,1,597.4241504142461,6715.047450656127,1.44,1,702.1535140653449,7892.205498094477,1.44,1,694.8877302961401,7810.538088528616,1.44,1,1094.0645624164024,12297.285681560363,1.44,1,1721.1460721839148,19345.681851347203,1.44,1,1436.3347092184192,16144.402131615032,1.44,1,974.1252632176962,10949.167958566906,1.44
92,92,1935-09-01,11.36,11.92,11.26,11.59,0,1,959.1862705889503,11116.968876125933,3.11,1,724.6173243035936,8398.31478867865,3.11,1,662.3705389375924,7676.874546286696,3.11,1,449.53994721571604,5210.167988230149,3.11,1,696.583548105839,8073.403322546674,3.11,1,597.4241504142461,6924.145903301112,3.11,1,702.1535140653449,8137.959228017347,3.11,1,694.8877302961401,8053.748794132264,3.11,1,1094.0645624164024,12680.208278406104,3.11,1,1721.1460721839148,19948.08297661157,3.11,1,1436.3347092184192,16647.119279841478,3.11,1,974.1252632176962,11290.1118006931,3.11
93,93,1935-10-01,11.48,12.46,11.1,12.46,0,1,959.1862705889503,11951.46093153832,7.51,1,724.6173243035936,9028.731860822776,7.51,1,662.3705389375924,8253.136915162402,7.51,1,449.53994721571604,5601.267742307822,7.51,1,696.583548105839,8679.431009398755,7.51,1,597.4241504142461,7443.904914161507,7.51,1,702.1535140653449,8748.832785254199,7.51,1,694.8877302961401,8658.301119489906,7.51,1,1094.0645624164024,13632.044447708375,7.51,1,1721.1460721839148,21445.48005941158,7.51,1,1436.3347092184192,17896.730476861503,7.51,1,974.1252632176962,12137.600779692495,7.51
94,94,1935-11-01,12.61,13.46,12.61,12.94,0,1,959.1862705889503,12411.870341421016,3.85,1,724.6173243035936,9376.5481764885,3.85,1,662.3705389375924,8571.074773852446,3.85,1,449.53994721571604,5817.046916971365,3.85,1,696.583548105839,9013.791112489556,3.85,1,597.4241504142461,7730.6685063603445,3.85,1,702.1535140653449,9085.866472005562,3.85,1,694.8877302961401,8991.847230032054,3.85,1,1094.0645624164024,14157.195437668246,3.85,1,1721.1460721839148,22271.630174059857,3.85,1,1436.3347092184192,18586.171137286343,3.85,1,974.1252632176962,12605.180906036989,3.85
95,95,1935-12-01,12.75,13.43,12.73,13.43,0,1,959.1862705889503,12881.871614009602,3.79,1,724.6173243035936,9731.610665397262,3.79,1,662.3705389375924,8895.636337931866,3.79,1,449.53994721571604,6037.321491107066,3.79,1,696.583548105839,9355.117051061417,3.79,1,597.4241504142461,8023.406340063325,3.79,1,702.1535140653449,9429.921693897582,3.79,1,694.8877302961401,9332.342217877162,3.79,1,1094.0645624164024,14693.287073252284,3.79,1,1721.1460721839148,23114.991749429977,3.79,1,1436.3347092184192,19289.97514480337,3.79,1,974.1252632176962,13082.50228501366,3.79
96,96,1936-01-01,13.4,14.31,13.4,14.31,0,1,959.1862705889503,13725.955532127879,6.55,1,724.6173243035936,10369.273910784425,6.55,1,662.3705389375924,9478.522412196948,6.55,1,449.53994721571604,6432.916644656897,6.55,1,696.583548105839,9968.110573394557,6.55,1,597.4241504142461,8549.139592427862,6.55,1,702.1535140653449,10047.816786275085,6.55,1,694.8877302961401,9943.843420537765,6.55,1,1094.0645624164024,15656.063888178718,6.55,1,1721.1460721839148,24629.60029295182,6.55,1,1436.3347092184192,20553.949688915578,6.55,1,974.1252632176962,13939.732516645234,6.55
97,97,1936-02-01,14.44,14.87,14.32,14.6,0,1,959.1862705889503,14004.119550598674,2.03,1,724.6173243035936,10579.412934832466,2.03,1,662.3705389375924,9670.60986848885,2.03,1,449.53994721571604,6563.283229349454,2.03,1,696.583548105839,10170.119802345249,2.03,1,597.4241504142461,8722.392596047994,2.03,1,702.1535140653449,10251.441305354036,2.03,1,694.8877302961401,10145.360862323645,2.03,1,1094.0645624164024,15973.342611279475,2.03,1,1721.1460721839148,25128.732653885156,2.03,1,1436.3347092184192,20970.48675458892,2.03,1,974.1252632176962,14222.228842978364,2.03
98,98,1936-03-01,14.98,15.1,14.24,14.92,0,1,959.1862705889503,14311.059157187137,2.19,1,724.6173243035936,10811.290478609617,2.19,1,662.3705389375924,9882.568440948879,2.19,1,449.53994721571604,6707.1360124584835,2.19,1,696.583548105839,10393.026537739117,2.19,1,597.4241504142461,8913.568324180553,2.19,1,702.1535140653449,10476.130429854946,2.19,1,694.8877302961401,10367.72493601841,2.19,1,1094.0645624164024,16323.443271252723,2.19,1,1721.1460721839148,25679.49939698401,2.19,1,1436.3347092184192,21430.113861538815,2.19,1,974.1252632176962,14533.948927208028,2.19
99,99,1936-04-01,15.34,15.51,13.53,13.77,0,0,0.0,13207.994946009845,-7.71,0,0.0,9977.980555660484,-7.71,0,0.0,9120.842321170647,-7.71,1,449.53994721571604,6190.1650731604095,-7.71,1,696.583548105839,9591.955457417402,-7.71,1,597.4241504142461,8226.530551204169,-7.71,1,702.1535140653449,9668.653888679799,-7.71,1,694.8877302961401,9568.60404617785,-7.71,1,1094.0645624164024,15065.26902447386,-7.71,1,1721.1460721839148,23700.181413972507,-7.71,1,1436.3347092184192,19778.328945937632,-7.71,1,974.1252632176962,13413.704874507677,-7.71
100,100,1936-05-01,13.82,14.45,13.82,14.4,0,1,917.2218712506836,13207.994946009845,0.0,0,0.0,9977.980555660484,0.0,0,0.0,9120.842321170647,0.0,1,449.53994721571604,6473.375239906311,4.58,1,696.583548105839,10030.803092724082,4.58,1,597.4241504142461,8602.907765965145,4.58,1,702.1535140653449,10111.010602540966,4.58,1,694.8877302961401,10006.383316264419,4.58,1,1094.0645624164024,15754.529698796196,4.58,1,1721.1460721839148,24784.503439448374,4.58,1,1436.3347092184192,20683.219812745236,4.58,1,974.1252632176962,14027.403790334825,4.58
